user_id,cat_l3_code,购买次数,平均复购周期天,距今天数,复购紧迫度
0754,220513,3,16.5,71,4.303
0754,220515,1,,71,
0754,230102,1,,101,
0754,230304,1,,71,
0754,300701,1,,8,
0754,301301,1,,8,
0755,120101,1,,104,
0755,120106,1,,104,
0755,120204,1,,104,
0755,120205,1,,104,
0755,120501,1,,104,
0755,130801,2,60.0,44,0.733
0755,150503,1,,22,
0755,151503,1,,104,
0755,200702,1,,44,
0755,200706,1,,44,
0755,201303,1,,104,
0755,201307,1,,104,
0755,201404,1,,44,
0755,220302,1,,22,
0755,220603,1,,22,
0755,220801,1,,22,
0755,221003,1,,22,
0755,230301,1,,22,
0755,301303,1,,22,
0756,120102,1,,104,
0756,120109,1,,104,
0756,120201,1,,104,
0756,151801,1,,104,
0756,200603,1,,98,
0756,300204,1,,98,
0757,120101,2,18.0,46,2.556
0757,120102,3,29.0,46,1.586
0757,120104,3,29.0,46,1.586
0757,120105,1,,64,
0757,120106,1,,64,
0757,120313,1,,46,
0757,152101,2,18.0,46,2.556
0757,200599,2,18.0,46,2.556
0757,200701,1,,64,
0757,201102,1,,46,
0757,201202,1,,104,
0757,201401,1,,104,
0757,220405,1,,64,
0757,220599,1,,46,
0757,220799,1,,104,
0758,100101,3,7.0,78,11.143
0758,100104,1,,33,
0758,110107,1,,18,
0758,120101,10,9.556,18,1.884
0758,120102,12,7.182,25,3.481
0758,120103,3,21.5,38,1.767
0758,120104,12,7.182,25,3.481
0758,120105,4,19.667,38,1.932
0758,120106,9,10.75,18,1.674
0758,120201,6,16.4,18,1.098
0758,120205,1,,38,
0758,120301,2,49.0,38,0.776
0758,120302,3,33.0,38,1.152
0758,120303,1,,25,
0758,120307,1,,87,
0758,120313,1,,38,
0758,151701,1,,33,
0758,152101,6,15.8,18,1.139
0758,200601,3,37.0,18,0.486
0758,200711,1,,47,
0758,200907,1,,100,
0758,201107,1,,25,
0758,220205,1,,49,
0758,220502,1,,87,
0758,220513,3,21.5,49,2.279
0759,200202,1,,104,
0759,220302,2,80.0,24,0.3
0759,220402,1,,24,
0759,220511,1,,24,
0759,220603,2,80.0,24,0.3
0759,230699,1,,104,
0759,230901,1,,24,
0759,231404,1,,24,
0760,100101,1,,104,
0760,152101,1,,104,
0760,300701,1,,104,
0761,120101,3,36.5,31,0.849
0761,120102,3,36.5,31,0.849
0761,120103,2,27.0,77,2.852
0761,120104,2,73.0,31,0.425
0761,120201,1,,104,
0761,120204,1,,104,
0761,120305,1,,10,
0761,120306,1,,44,
0761,120307,2,4.0,43,10.75
0761,120309,3,15.0,47,3.133
0761,120313,3,20.5,3,0.146
0761,150503,1,,43,
0761,151803,1,,60,
0761,152101,1,,60,
0761,200705,1,,77,
0761,200706,2,55.0,22,0.4
0761,220102,1,,60,
0761,220205,1,,60,
0761,220298,1,,60,
0761,220403,1,,22,
0761,220499,2,13.0,10,0.769
0761,220512,1,,49,
0761,221202,1,,49,
0761,300606,1,,47,
0762,120101,1,,104,
0762,120104,1,,104,
0762,120105,1,,104,
0763,120101,7,14.667,16,1.091
0763,120102,7,15.833,9,0.568
0763,120103,1,,12,
0763,120104,6,17.4,9,0.517
0763,120105,4,31.667,9,0.284
0763,120106,4,12.333,9,0.73
0763,120107,2,87.0,9,0.103
0763,120204,1,,9,
0763,120302,4,29.333,16,0.545
0763,120303,3,28.5,16,0.561
0763,120304,1,,36,
0763,120306,2,30.0,16,0.533
0763,120307,1,,46,
0763,120313,3,10.0,31,3.1
0763,150501,2,4.0,12,3.0
0763,150502,1,,73,
0763,150506,1,,12,
0763,151103,1,,46,
0763,151803,1,,9,
0763,151904,1,,73,
0763,152101,1,,31,
0763,152103,1,,51,
0763,200105,1,,73,
0763,200301,1,,73,
0763,200903,1,,73,
0763,201404,1,,31,
0763,210402,1,,73,
0763,210503,1,,73,
0763,220111,1,,73,
0763,220199,1,,73,
0763,220203,1,,73,
0763,220204,1,,73,
0763,220205,1,,73,
0763,220302,1,,73,
0763,220303,1,,73,
0763,220401,1,,73,
0763,220405,1,,73,
0763,220502,1,,73,
0763,220802,1,,73,
0763,220904,1,,73,
0763,221004,1,,73,
0763,221202,1,,73,
0763,230701,1,,73,
0763,301606,1,,46,
0763,312601,1,,73,
0763,333002,1,,73,
0764,151813,1,,22,
0764,220102,1,,104,
0764,220301,1,,22,
0764,220302,1,,104,
0764,220707,1,,22,
0764,221101,1,,104,
0764,230304,1,,28,
0764,230701,1,,28,
0764,231006,1,,104,
0764,231302,1,,104,
0764,231702,1,,22,
0764,231705,1,,104,
0765,150504,1,,3,
0765,151704,1,,104,
0765,220208,1,,3,
0765,220302,1,,3,
0765,220603,1,,3,
0765,220607,1,,104,
0765,220706,1,,3,
0765,221005,1,,3,
0765,230305,1,,104,
0765,230401,1,,3,
0765,230703,1,,3,
0766,100101,1,,104,
0766,100103,2,2.0,0,0.0
0766,100402,1,,8,
0766,120103,3,16.5,2,0.121
0766,120104,1,,8,
0766,120105,1,,2,
0766,120106,1,,35,
0766,120201,2,21.0,35,1.667
0766,150802,1,,56,
0766,151806,1,,8,
0766,152101,1,,8,
0766,152103,1,,56,
0766,200603,1,,2,
0766,200803,1,,57,
0766,200902,1,,57,
0766,200903,1,,57,
0766,201111,2,47.0,57,1.213
0766,201202,1,,49,
0766,201405,1,,49,
0766,220205,1,,28,
0766,220208,2,13.0,15,1.154
0766,220302,1,,104,
0766,220510,1,,13,
0766,220512,1,,8,
0766,220799,1,,104,
0766,221002,1,,0,
0766,230101,2,5.0,8,1.6
0766,230604,1,,2,
0766,230703,2,96.0,8,0.083
0766,230705,1,,104,
0766,301801,1,,2,
0766,312601,1,,15,
0767,120102,1,,104,
0767,220102,1,,104,
0767,220208,1,,104,
0768,120101,1,,104,
0768,120103,1,,104,
0768,120104,1,,104,
0768,120106,1,,104,
0768,120205,1,,104,
0768,150202,1,,104,
0768,150802,1,,104,
0768,151503,1,,104,
0768,200709,1,,104,
0769,100101,2,44.0,7,0.159
0769,109903,5,21.75,17,0.782
0769,110107,1,,12,
0769,120101,4,24.333,31,1.274
0769,120102,9,10.125,17,1.679
0769,120103,1,,57,
0769,120104,4,14.0,7,0.5
0769,120105,1,,87,
0769,120106,1,,87,
0769,120201,2,75.0,12,0.16
0769,120301,3,26.5,51,1.925
0769,120313,6,8.0,17,2.125
0769,150502,3,25.0,1,0.04
0769,150503,1,,1,
0769,152101,1,,7,
0769,200601,1,,87,
0769,200607,1,,87,
0769,200902,1,,64,
0769,201107,1,,64,
0769,220208,3,16.0,17,1.062
0769,220513,2,40.0,64,1.6
0769,300202,1,,64,
0769,300206,1,,64,
0770,120101,2,47.0,3,0.064
0770,120102,1,,104,
0770,120106,1,,50,
0770,150501,2,41.0,35,0.854
0770,150503,1,,3,
0770,150504,2,1.0,3,3.0
0770,150801,1,,76,
0770,151804,1,,10,
0770,151813,2,5.0,35,7.0
0770,152101,1,,4,
0770,201107,1,,50,
0770,201302,1,,76,
0770,201401,1,,50,
0770,220205,2,15.0,35,2.333
0770,220512,1,,50,
0770,220709,1,,4,
0770,220801,1,,4,
0770,331601,1,,104,
0771,120101,1,,104,
0771,120102,1,,104,
0771,120106,1,,104,
0771,120201,1,,104,
0771,150504,1,,104,
0772,120101,1,,104,
0772,120102,1,,104,
0772,120104,1,,104,
0772,120106,1,,90,
0772,120107,1,,90,
0772,150103,1,,90,
0772,150802,1,,90,
0772,220607,1,,104,
0772,230901,1,,90,
0773,120201,1,,80,
0773,120303,1,,9,
0773,130801,1,,9,
0773,150501,1,,9,
0773,220206,1,,104,
0773,220701,1,,44,
0773,220702,1,,71,
0773,220710,1,,80,
0773,221101,1,,71,
0773,230304,1,,71,
0773,301608,2,36.0,44,1.222
0773,340701,1,,71,
0773,342701,1,,44,
0774,120101,1,,16,
0774,120104,1,,16,
0774,120307,1,,16,
0774,152101,1,,16,
0774,200201,1,,73,
0774,202501,1,,73,
0774,210504,1,,104,
0774,210704,1,,104,
0774,300206,1,,73,
0774,300301,1,,73,
0774,300804,1,,73,
0774,301606,1,,73,
0774,301608,1,,73,
0775,220502,1,,104,
0775,220513,1,,104,
0776,120303,1,,104,
0776,200906,1,,104,
0777,130101,2,82.0,8,0.098
0777,150503,1,,60,
0777,150504,1,,22,
0777,220205,1,,22,
0777,220399,1,,90,
0777,230202,1,,8,
0777,300802,1,,104,
0778,200903,1,,104,
0778,220513,1,,104,
0779,120303,2,3.0,101,33.667
0779,120307,2,27.0,16,0.593
0779,120313,1,,43,
0779,202502,1,,101,
0779,220101,1,,16,
0779,220205,1,,98,
0779,220902,1,,98,
0779,341004,1,,98,
0779,342805,1,,43,
0780,100101,1,,16,
0780,120101,2,2.0,48,24.0
0780,120102,1,,48,
0780,120104,2,32.0,16,0.5
0780,120105,1,,48,
0780,120109,2,53.0,50,0.943
0780,120201,1,,50,
0780,120204,3,42.0,16,0.381
0780,120301,2,50.0,50,1.0
0780,120309,1,,53,
0780,150504,1,,16,
0780,151813,1,,53,
0780,152101,1,,48,
0780,200607,1,,102,
0780,200702,1,,103,
0780,200708,1,,103,
0780,200999,1,,102,
0780,201102,1,,100,
0780,201107,1,,16,
0780,202501,1,,50,
0780,220112,1,,53,
0780,220801,1,,71,
0781,120103,1,,103,
0781,120106,1,,103,
0781,120501,1,,103,
0781,150503,1,,103,
0781,230304,1,,103,
0782,120101,1,,12,
0782,120104,1,,54,
0782,120309,2,91.0,12,0.132
0782,120313,1,,12,
0782,150302,1,,78,
0782,201301,1,,47,
0782,201404,1,,47,
0782,202501,2,56.0,47,0.839
0782,210301,1,,47,
0782,210401,2,35.0,12,0.343
0782,210402,1,,64,
0782,210599,1,,64,
0782,220104,2,10.0,54,5.4
0782,220202,1,,54,
0782,220513,1,,47,
0782,221101,1,,47,
0782,301603,2,52.0,12,0.231
0782,331903,1,,47,
0783,100101,6,17.4,7,0.402
0783,100104,1,,13,
0783,110106,1,,37,
0783,110107,1,,7,
0783,120101,6,17.4,7,0.402
0783,120102,5,22.0,15,0.682
0783,120104,6,19.2,7,0.365
0783,120105,3,28.0,38,1.357
0783,120106,1,,42,
0783,120107,3,26.0,42,1.615
0783,120302,1,,8,
0783,120313,1,,8,
0783,130801,1,,15,
0783,130803,2,19.0,84,4.421
0783,151805,3,18.5,15,0.811
0783,151809,3,44.5,5,0.112
0783,152101,3,25.5,52,2.039
0783,152104,1,,84,
0783,200103,1,,42,
0783,200608,1,,38,
0783,200709,1,,42,
0783,200809,2,56.0,38,0.679
0783,200902,2,39.0,15,0.385
0783,200903,1,,15,
0783,200904,2,30.0,54,1.8
0783,201102,1,,42,
0783,201111,3,39.5,15,0.38
0783,201199,1,,15,
0783,201302,1,,54,
0783,201306,3,44.0,15,0.341
0783,201399,1,,38,
0783,201403,1,,103,
0783,220205,3,13.0,19,1.462
0783,220501,1,,13,
0783,300206,1,,42,
0783,300605,1,,7,
0783,301603,1,,8,
0784,151701,1,,103,
0784,201303,1,,103,
0784,301601,1,,103,
0785,120101,2,1.0,61,61.0
0785,120102,3,20.0,62,3.1
0785,120104,2,23.0,39,1.696
0785,120105,1,,61,
0785,120106,1,,90,
0785,130101,1,,90,
0785,130201,1,,90,
0785,150105,2,22.0,39,1.773
0785,152101,1,,61,
0785,200601,3,7.0,89,12.714
0785,200809,1,,12,
0785,200902,3,45.5,12,0.264
0785,201101,1,,103,
0785,201103,3,38.5,12,0.312
0785,201107,2,63.0,39,0.619
0785,201111,3,45.0,12,0.267
0785,201201,1,,12,
0785,201299,2,91.0,12,0.132
0785,230399,1,,65,
0785,230901,1,,65,
0785,301301,1,,62,
0786,120102,1,,79,
0786,120104,2,76.0,27,0.355
0786,120205,1,,27,
0786,120301,1,,103,
0786,130801,1,,27,
0786,150501,1,,12,
0786,200807,1,,79,
0786,201403,1,,79,
0786,210301,1,,12,
0786,210601,1,,100,
0786,220110,1,,27,
0786,220208,1,,27,
0786,220799,1,,27,
0786,220999,2,67.0,12,0.179
0786,301603,1,,79,
0787,120301,2,32.0,66,2.062
0787,120309,2,5.0,98,19.6
0787,150505,1,,55,
0787,151801,1,,66,
0787,151804,1,,98,
0787,151813,1,,20,
0787,200301,1,,103,
0787,220102,1,,55,
0787,220104,1,,20,
0787,220106,1,,55,
0787,220202,3,21.5,55,2.558
0787,220205,1,,55,
0787,220208,2,48.0,55,1.146
0787,220299,2,48.0,55,1.146
0787,220399,1,,66,
0787,220604,1,,103,
0787,220799,1,,66,
0787,220999,1,,55,
0787,221202,1,,66,
0787,301801,1,,55,
0787,301802,1,,55,
0788,120101,1,,103,
0788,120102,2,98.0,5,0.051
0788,120104,1,,5,
0788,120105,1,,103,
0788,120313,1,,15,
0788,130101,1,,103,
0788,130801,1,,103,
0788,151301,1,,103,
0788,152101,2,98.0,5,0.051
0788,200501,1,,5,
0788,200608,1,,103,
0788,200706,1,,103,
0788,220106,1,,103,
0788,220205,1,,5,
0788,220502,1,,103,
0788,220513,1,,5,
0788,301608,1,,5,
0788,311405,1,,15,
0789,120301,1,,103,
0789,120309,1,,103,
0789,151813,1,,103,
0789,200199,1,,103,
0789,200602,1,,60,
0789,200705,1,,103,
0789,210301,1,,103,
0789,220204,1,,31,
0789,220205,1,,31,
0789,301301,1,,32,
0790,120101,1,,103,
0790,120102,1,,103,
0790,120501,1,,103,
0790,151902,1,,103,
0790,200902,1,,103,
0790,201102,1,,103,
0790,201104,1,,103,
0790,201302,1,,103,
0790,201404,1,,103,
0790,220605,1,,103,
0790,220607,1,,103,
0790,221202,1,,103,
0791,100101,1,,8,
0791,120101,3,49.0,5,0.102
0791,120102,2,3.0,5,1.667
0791,120104,5,24.5,5,0.204
0791,120105,1,,5,
0791,120201,1,,103,
0791,120303,1,,8,
0791,130801,1,,51,
0791,150503,2,18.0,8,0.444
0791,152101,5,22.25,5,0.225
0791,200201,1,,26,
0791,200501,1,,98,
0791,200606,1,,51,
0791,200709,1,,103,
0791,200902,1,,98,
0791,200905,1,,98,
0791,200906,1,,98,
0791,220102,1,,26,
0791,220103,1,,26,
0791,220111,1,,26,
0791,220113,1,,98,
0791,220201,1,,26,
0791,220301,1,,94,
0791,220501,1,,94,
0791,230502,1,,5,
0791,301603,1,,94,
0791,301607,1,,94,
0792,120201,1,,102,
0792,120301,2,34.0,68,2.0
0792,120302,3,33.0,36,1.091
0792,120306,1,,42,
0792,120313,3,15.5,37,2.387
0792,151199,1,,103,
0792,151805,2,48.0,6,0.125
0792,151813,1,,72,
0792,151899,1,,54,
0792,200501,1,,80,
0792,201002,1,,72,
0792,220106,1,,72,
0792,220302,1,,36,
0792,220403,1,,37,
0792,220502,1,,102,
0792,301603,1,,103,
0793,100101,1,,103,
0793,100402,1,,103,
0793,120501,1,,103,
0794,152101,1,,103,
0794,340201,1,,103,
0794,340601,1,,103,
0795,220101,2,16.0,87,5.437
0795,220403,1,,103,
0795,220711,1,,103,
0795,230304,1,,87,
0795,230404,1,,103,
0795,301802,2,53.0,50,0.943
0796,120102,3,35.5,27,0.761
0796,120104,2,41.0,27,0.659
0796,120105,1,,22,
0796,120106,1,,68,
0796,120201,2,22.0,22,1.0
0796,120313,1,,27,
0796,120501,1,,22,
0796,130101,2,35.0,68,1.943
0796,130102,1,,103,
0796,130801,1,,22,
0796,150501,1,,68,
0796,150504,1,,103,
0796,151801,1,,44,
0796,151802,1,,86,
0796,151899,1,,44,
0796,152101,2,76.0,22,0.289
0796,200602,1,,27,
0796,200605,1,,20,
0796,200702,1,,74,
0796,200708,1,,74,
0796,200805,2,6.0,68,11.333
0796,200806,1,,22,
0796,200903,1,,74,
0796,200999,1,,74,
0796,201107,1,,74,
0796,201302,1,,22,
0796,201306,1,,74,
0796,201401,1,,22,
0796,201403,2,2.0,72,36.0
0796,201404,3,26.0,22,0.846
0796,220102,2,29.0,74,2.552
0796,220111,1,,86,
0796,220201,1,,86,
0796,220202,1,,86,
0796,220299,1,,74,
0796,220401,1,,103,
0796,220405,2,12.0,74,6.167
0796,220499,1,,86,
0796,220505,3,17.5,68,3.886
0796,220507,1,,86,
0796,220513,3,26.0,22,0.846
0796,220599,2,6.0,68,11.333
0796,220607,1,,74,
0796,220701,1,,74,
0796,220799,1,,103,
0796,220906,1,,74,
0796,230201,3,41.5,20,0.482
0796,230202,1,,72,
0796,230304,1,,72,
0796,230703,1,,103,
0796,230901,1,,72,
0796,231404,2,4.0,68,17.0
0796,300202,1,,22,
0796,301302,1,,72,
0796,301603,1,,62,
0796,301606,1,,22,
0796,311008,1,,72,
0796,311402,1,,72,
0796,321803,1,,62,
0796,332101,1,,62,
0797,200201,1,,4,
0797,200599,1,,4,
0797,200902,1,,4,
0797,220513,1,,103,
0797,220801,1,,103,
0797,220802,1,,4,
0797,230202,1,,4,
0797,230502,1,,103,
0797,230604,1,,4,
0797,301802,2,99.0,4,0.04
0797,301804,1,,4,
0797,311204,1,,103,
0798,120303,1,,103,
0799,120307,1,,103,
0799,120309,1,,103,
0799,210402,1,,103,
0799,220103,1,,103,
0799,220599,1,,103,
0800,120307,1,,103,
0800,120313,1,,103,
0800,220104,1,,103,
0800,220111,1,,103,
0800,220205,1,,84,
0800,220302,1,,103,
0800,220399,1,,103,
0801,120103,1,,103,
0801,120104,2,14.0,89,6.357
0801,120106,1,,103,
0801,120204,1,,103,
0801,151701,1,,103,
0801,151799,1,,103,
0801,152101,1,,36,
0801,301608,1,,57,
0801,301701,3,26.5,36,1.358
0801,301801,1,,89,
0802,230202,1,,103,
0802,230305,1,,103,
0802,230404,1,,103,
0802,231702,1,,103,
0803,120101,2,4.0,65,16.25
0803,120104,1,,65,
0803,120105,1,,53,
0803,120501,1,,2,
0803,150505,1,,7,
0803,152101,1,,2,
0803,200603,1,,7,
0803,200607,2,15.0,76,5.067
0803,200701,2,64.0,13,0.203
0803,200703,1,,13,
0803,200803,2,14.0,77,5.5
0803,200806,1,,91,
0803,200809,1,,76,
0803,200902,2,15.0,76,5.067
0803,201003,1,,76,
0803,201103,3,26.5,38,1.434
0803,201104,5,17.5,7,0.4
0803,201111,5,22.25,2,0.09
0803,201201,1,,103,
0803,201403,2,15.0,76,5.067
0803,201405,1,,76,
0803,220102,1,,103,
0803,220199,1,,103,
0803,220201,1,,103,
0803,220205,1,,74,
0803,220799,1,,74,
0803,230304,1,,0,
0803,231602,1,,74,
0803,300601,1,,65,
0803,300701,1,,77,
0803,300801,1,,16,
0803,301301,1,,65,
0803,301801,1,,65,
0803,301802,1,,65,
0803,311702,2,21.0,53,2.524
0803,311907,1,,65,
0804,100101,1,,37,
0804,110107,1,,96,
0804,120101,2,37.0,59,1.595
0804,120102,3,39.0,18,0.462
0804,120104,4,26.0,18,0.692
0804,120105,2,6.0,53,8.833
0804,120106,1,,96,
0804,120201,3,39.0,18,0.462
0804,130101,3,33.0,37,1.121
0804,151701,2,43.0,53,1.233
0804,151806,1,,18,
0804,200201,1,,18,
0804,200301,1,,96,
0804,200501,1,,47,
0804,200803,1,,96,
0804,200807,1,,18,
0804,201201,1,,53,
0804,202505,1,,96,
0804,220102,2,50.0,53,1.06
0804,220199,1,,53,
0804,220202,1,,53,
0804,220302,1,,103,
0804,220513,3,25.0,53,2.12
0804,220605,1,,18,
0804,220606,2,7.0,96,13.714
0804,220799,1,,96,
0804,220801,1,,47,
0804,221003,1,,96,
0804,230304,1,,53,
0804,230705,1,,103,
0804,230901,2,43.0,53,1.233
0804,230907,1,,96,
0804,311402,1,,53,
0805,100101,1,,103,
0805,110203,2,2.0,40,20.0
0805,120101,4,28.667,12,0.419
0805,120102,4,28.667,12,0.419
0805,120104,2,60.0,12,0.2
0805,120106,3,15.5,72,4.645
0805,120204,1,,10,
0805,120303,1,,72,
0805,120305,2,2.0,10,5.0
0805,120307,1,,15,
0805,120309,1,,40,
0805,130603,1,,98,
0805,130801,1,,103,
0805,150801,1,,15,
0805,152101,1,,11,
0805,152103,1,,74,
0805,200599,1,,98,
0805,200704,1,,72,
0805,201101,1,,74,
0805,201102,1,,74,
0805,201107,1,,74,
0805,201111,1,,74,
0805,201299,1,,74,
0805,220103,1,,102,
0805,220299,1,,74,
0805,220301,2,27.0,12,0.444
0805,220403,1,,10,
0805,220502,1,,72,
0805,301603,1,,98,
0805,311005,1,,10,
0805,340703,1,,10,
0806,120201,1,,103,
0806,201101,1,,103,
0806,201107,1,,103,
0806,201111,1,,103,
0806,201302,1,,103,
0807,120101,2,7.0,96,13.714
0807,120102,2,7.0,96,13.714
0807,120106,1,,96,
0807,120201,1,,96,
0807,120204,1,,96,
0807,150802,1,,96,
0808,120101,2,78.0,25,0.321
0808,120102,2,7.0,25,3.571
0808,120106,1,,25,
0808,120107,1,,25,
0808,151806,1,,32,
0808,200701,1,,25,
0808,200702,1,,103,
0808,200706,1,,103,
0808,201303,1,,25,
0808,202505,1,,25,
0808,220102,1,,32,
0808,301608,1,,32,
0809,100101,2,1.0,83,83.0
0809,120102,1,,83,
0809,120104,1,,83,
0809,120303,1,,101,
0809,120309,2,2.0,101,50.5
0809,150302,1,,101,
0809,151206,1,,84,
0809,151299,1,,83,
0809,200704,1,,76,
0809,201302,1,,76,
0809,202501,1,,101,
0809,220102,1,,101,
0809,220199,1,,101,
0809,220208,1,,103,
0809,220402,1,,101,
0809,220403,1,,101,
0809,220601,1,,101,
0809,220702,1,,101,
0810,201404,1,,89,
0810,220405,1,,89,
0810,230705,1,,89,
0810,231102,1,,89,
0810,231103,1,,103,
0811,120104,1,,3,
0811,120106,1,,50,
0811,120201,1,,99,
0811,151299,1,,56,
0811,152101,2,32.0,71,2.219
0811,200501,2,33.0,32,0.97
0811,200503,1,,32,
0811,200701,1,,74,
0811,200709,1,,65,
0811,200801,1,,15,
0811,201103,1,,15,
0811,201104,1,,32,
0811,201405,1,,32,
0811,220106,2,24.0,50,2.083
0811,220302,2,24.0,50,2.083
0811,220403,1,,103,
0811,220606,2,49.0,50,1.02
0811,230703,1,,56,
0811,300702,1,,71,
0811,301003,1,,71,
0811,301603,2,51.0,50,0.98
0811,301608,1,,50,
0812,120105,1,,81,
0812,150504,1,,68,
0812,150505,1,,68,
0812,200805,1,,81,
0812,201404,2,15.0,68,4.533
0812,202505,1,,83,
0812,220302,1,,102,
0812,220605,1,,68,
0812,230401,1,,103,
0812,230601,1,,102,
0812,230701,1,,103,
0812,230901,3,17.5,68,3.886
0813,120313,1,,103,
0814,120101,1,,71,
0814,120104,3,18.0,67,3.722
0814,120106,1,,67,
0814,150504,2,73.0,6,0.082
0814,151099,1,,71,
0814,151299,1,,71,
0814,152101,1,,67,
0814,200709,1,,67,
0814,200803,2,97.0,6,0.062
0814,220298,1,,29,
0814,220302,2,65.0,6,0.092
0814,220399,1,,71,
0814,220403,1,,6,
0814,220604,1,,6,
0814,220702,1,,79,
0814,220799,1,,79,
0814,230102,1,,71,
0814,230202,1,,71,
0814,230305,1,,6,
0814,230502,1,,6,
0814,230602,1,,6,
0814,230704,2,65.0,6,0.092
0814,231702,1,,71,
0814,300802,1,,29,
0815,120101,1,,103,
0815,120102,1,,103,
0815,120204,1,,103,
0816,100104,1,,99,
0816,120101,1,,99,
0816,120104,1,,99,
0816,130803,2,3.0,1,0.333
0816,151002,1,,4,
0816,151803,1,,103,
0816,152101,2,83.0,4,0.048
0816,201201,1,,15,
0816,201203,1,,87,
0816,201302,2,85.0,1,0.012
0816,201306,1,,1,
0816,201405,1,,15,
0816,220208,1,,87,
0816,220301,1,,87,
0816,220401,1,,87,
0816,221099,1,,4,
0816,221202,1,,86,
0817,120307,1,,103,
0817,151813,1,,103,
0818,110107,1,,102,
0818,120101,2,14.0,88,6.286
0818,120102,1,,102,
0818,120104,1,,102,
0818,120105,1,,88,
0818,120201,1,,88,
0818,120307,1,,102,
0818,120501,1,,102,
0818,130801,1,,102,
0818,130803,1,,88,
0818,200607,1,,88,
0818,200703,1,,88,
0818,200709,1,,102,
0818,200805,1,,88,
0818,201302,1,,88,
0818,201306,1,,88,
0818,220205,1,,88,
0818,220605,1,,88,
0818,220607,1,,88,
0819,100104,1,,27,
0819,100404,1,,0,
0819,120102,1,,34,
0819,120104,1,,27,
0819,120106,1,,34,
0819,120109,1,,27,
0819,120201,1,,34,
0819,120204,1,,27,
0819,120301,2,4.0,57,14.25
0819,120302,1,,12,
0819,120303,1,,55,
0819,150501,2,10.0,61,6.1
0819,150502,3,5.5,23,4.182
0819,150505,1,,102,
0819,151206,1,,55,
0819,151803,2,52.0,3,0.058
0819,152101,1,,3,
0819,200201,1,,12,
0819,200603,1,,63,
0819,200605,1,,71,
0819,200903,1,,29,
0819,201102,1,,0,
0819,201103,1,,23,
0819,201104,2,61.0,0,0.0
0819,201199,1,,61,
0819,201299,2,32.0,29,0.906
0819,210402,1,,71,
0819,220107,1,,55,
0819,220111,2,15.0,56,3.733
0819,220113,1,,56,
0819,220199,1,,56,
0819,220202,2,12.0,0,0.0
0819,220302,1,,71,
0819,220306,1,,71,
0819,220599,1,,57,
0819,220702,1,,71,
0819,220801,1,,71,
0819,221101,1,,102,
0819,230599,2,31.0,71,2.29
0819,231702,1,,102,
0819,300206,1,,23,
0819,300602,1,,23,
0819,301301,1,,56,
0819,301608,2,1.0,56,56.0
0819,301801,1,,71,
0819,301899,1,,71,
0819,311801,1,,71,
0820,120309,1,,50,
0820,220399,1,,102,
0820,220799,1,,102,
0821,120101,1,,102,
0821,220503,1,,102,
0821,231103,1,,102,
0822,120102,1,,102,
0822,220403,1,,102,
0822,301608,1,,102,
0823,120101,1,,102,
0823,120104,1,,102,
0823,151806,1,,102,
0823,152101,1,,102,
0823,220199,1,,102,
0823,220711,1,,102,
0823,230703,1,,102,
0823,331903,1,,102,
0823,331904,1,,102,
0824,120101,1,,102,
0824,120102,1,,102,
0824,120104,1,,102,
0824,200105,1,,102,
0824,200199,1,,102,
0824,200606,1,,102,
0824,200607,1,,40,
0824,200701,1,,102,
0824,201399,1,,40,
0824,210111,1,,102,
0824,220102,1,,102,
0824,220106,1,,102,
0824,220111,1,,102,
0824,220405,1,,102,
0825,130101,1,,102,
0825,200602,1,,102,
0825,200603,1,,102,
0825,200803,1,,102,
0825,200805,1,,102,
0825,200903,1,,102,
0825,230101,1,,102,
0825,231103,1,,102,
0826,120102,1,,102,
0826,120313,1,,102,
0826,202505,1,,102,
0826,230102,1,,102,
0826,230499,1,,87,
0827,120101,1,,43,
0827,120102,1,,42,
0827,120104,1,,43,
0827,120105,1,,42,
0827,120106,1,,92,
0827,150404,1,,92,
0827,150501,1,,92,
0827,150504,1,,92,
0827,151701,1,,91,
0827,151801,1,,43,
0827,200102,1,,102,
0827,200103,1,,102,
0827,200104,1,,102,
0827,200105,2,48.0,43,0.896
0827,200299,1,,91,
0827,200501,1,,102,
0827,200505,1,,102,
0827,200702,1,,102,
0827,200708,1,,102,
0827,201401,1,,42,
0827,201405,1,,42,
0827,220102,1,,92,
0827,220106,1,,91,
0827,220111,1,,92,
0827,220302,1,,92,
0827,220605,1,,43,
0827,311405,1,,92,
0827,311801,1,,42,
0828,220512,1,,102,
0829,100504,1,,102,
0829,201303,1,,102,
0830,321710,1,,102,
0830,322701,1,,102,
0831,100101,1,,98,
0831,110107,1,,92,
0831,120101,1,,92,
0831,120102,2,2.0,92,46.0
0831,120104,1,,98,
0831,120106,1,,92,
0831,120109,1,,97,
0831,120303,1,,94,
0831,130101,2,5.0,97,19.4
0831,130201,1,,102,
0831,130603,1,,92,
0831,200607,1,,98,
0831,230901,1,,102,
0831,311706,1,,102,
0832,120101,1,,102,
0832,120102,1,,102,
0832,120104,1,,102,
0832,120107,1,,102,
0832,200902,1,,102,
0832,201302,1,,102,
0832,201401,1,,102,
0832,220302,1,,102,
0832,220399,1,,102,
0832,220504,1,,102,
0832,220599,1,,102,
0832,220602,1,,102,
0832,220904,1,,102,
0832,220905,1,,102,
