user_id,P_促销敏感型,P_流失预警型,P_高价值稳定型,P_促销敏感型2,P_高价值稳定型2,P_生鲜高频型,P_类目集中型,硬标签,语义群体
1857,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
1858,0.0051,0.0041,0.6934,0.0023,0.2899,0.0,0.0052,2,高价值稳定型
1859,0.0,0.0,0.0,0.0065,0.0,0.9913,0.0022,5,生鲜高频型
1860,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,类目集中型
1862,0.0271,0.0,0.0,0.9729,0.0,0.0,0.0,3,促销敏感型2
1863,0.3268,0.6694,0.0,0.0038,0.0,0.0,0.0,1,流失预警型
1864,0.0023,0.0021,0.0004,0.0927,0.8048,0.0977,0.0,4,高价值稳定型2
1865,0.0007,0.0005,0.0,0.326,0.6669,0.0059,0.0,4,高价值稳定型2
1866,0.0199,0.0162,0.3578,0.0138,0.5906,0.0017,1e-04,4,高价值稳定型2
1867,0.5522,0.3294,0.0,0.1183,0.0,0.0,0.0,0,促销敏感型
1868,0.0007,0.0026,0.0,0.0424,0.0,0.9513,0.0029,5,生鲜高频型
1869,0.0011,0.0023,0.0822,0.0053,0.9089,0.0,0.0002,4,高价值稳定型2
1870,0.4375,0.4412,0.0238,0.0899,0.0073,1e-04,0.0002,1,流失预警型
1871,0.0,0.0,0.0,0.0138,0.0018,0.0,0.9844,6,类目集中型
1872,0.0005,0.0019,0.0,0.1758,0.8215,0.0,0.0004,4,高价值稳定型2
1873,0.0002,0.0,0.0,0.2998,0.6999,0.0,0.0,4,高价值稳定型2
1874,0.2706,0.6702,0.0526,0.0065,1e-04,0.0,0.0,1,流失预警型
1875,0.0182,0.0172,0.0066,0.1256,0.0118,0.8205,0.0,5,生鲜高频型
1876,0.0045,0.0064,0.0,0.0318,0.0,0.955,0.0024,5,生鲜高频型
1877,0.0644,0.0071,0.0,0.4034,0.5243,0.0008,0.0,4,高价值稳定型2
1878,0.0493,0.0507,0.649,0.0326,0.0478,0.16,0.0105,2,高价值稳定型
1879,0.0006,0.0002,0.0,0.0204,0.0,0.9785,0.0004,5,生鲜高频型
1880,0.0005,0.0012,0.0003,0.0234,0.9728,0.0,0.0019,4,高价值稳定型2
1881,0.0031,0.0008,0.1924,0.0153,0.6705,0.0,0.1179,4,高价值稳定型2
1882,0.0156,0.0185,0.9655,0.0003,0.0,0.0,0.0,2,高价值稳定型
1883,0.8433,0.0091,0.0,0.1031,0.0106,0.034,0.0,0,促销敏感型
1884,1e-04,1e-04,0.0101,0.0047,0.9661,0.0,0.0189,4,高价值稳定型2
1885,0.0004,0.0,0.0,0.0,0.0,0.9992,0.0003,5,生鲜高频型
1886,0.001,0.0,0.0,0.6568,0.3421,0.0,0.0,3,促销敏感型2
1887,0.2915,0.0,0.0,0.6991,0.0094,0.0,0.0,3,促销敏感型2
1888,0.0081,0.0,0.0,0.9919,0.0,0.0,0.0,3,促销敏感型2
1889,0.0158,0.0008,0.98,0.0004,0.0029,0.0,0.0,2,高价值稳定型
1890,0.9816,0.0148,0.0,0.0033,0.0,0.0,0.0002,0,促销敏感型
1891,1e-04,0.0,0.0,0.9785,0.0213,0.0,0.0,3,促销敏感型2
1892,0.0041,0.0054,0.0006,0.1434,0.0934,0.7531,0.0,5,生鲜高频型
1893,0.0012,0.0,0.0,0.2111,0.7876,0.0,0.0,4,高价值稳定型2
1894,0.168,0.1247,0.0092,0.2792,0.2263,0.159,0.0335,3,促销敏感型2
1895,1e-04,0.0007,0.0,0.7496,0.2496,0.0,0.0,3,促销敏感型2
1896,0.0136,0.0049,0.9263,0.0067,0.0308,0.0007,0.017,2,高价值稳定型
1897,0.0012,0.0002,0.0,0.6932,0.3017,0.0,0.0038,3,促销敏感型2
1898,1e-04,0.0,1e-04,0.0101,0.7971,0.0,0.1926,4,高价值稳定型2
1899,0.0435,0.0075,0.0041,0.0405,0.9042,0.0,0.0002,4,高价值稳定型2
1900,0.0006,0.0,0.0717,0.0163,0.8298,0.0,0.0816,4,高价值稳定型2
1901,1e-04,0.0003,0.0,0.6419,0.0,0.3576,0.0,3,促销敏感型2
1902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1903,0.0027,0.0004,0.0,0.0809,0.916,0.0,0.0,4,高价值稳定型2
1904,0.035,0.0243,0.9401,0.0006,0.0,0.0,0.0,2,高价值稳定型
1905,0.0008,0.0,0.0,0.9992,0.0,0.0,0.0,3,促销敏感型2
1906,0.8448,0.0126,0.0,0.0379,0.0009,0.1038,0.0,0,促销敏感型
1907,0.0279,0.0,0.0,0.121,0.0,0.0,0.8511,6,类目集中型
1908,0.0019,0.0003,0.0,0.0056,0.0,0.9892,0.003,5,生鲜高频型
1909,0.0084,0.0181,0.1469,0.0153,0.8068,0.0004,0.0041,4,高价值稳定型2
1910,0.0,0.0,0.0,0.1264,0.1412,0.0,0.7324,6,类目集中型
1911,0.0093,0.0003,0.0,0.0041,0.0,0.986,0.0003,5,生鲜高频型
1912,0.0005,1e-04,0.0,0.102,0.8975,0.0,0.0,4,高价值稳定型2
1913,0.0095,0.0044,0.0,0.1733,0.0017,0.8104,0.0006,5,生鲜高频型
1914,1e-04,0.0017,0.0,0.9113,0.0004,0.0865,0.0,3,促销敏感型2
1915,0.0235,0.0121,0.9642,1e-04,0.0,0.0,0.0,2,高价值稳定型
1916,0.0,0.0,0.0,0.0061,0.0012,0.0,0.9927,6,类目集中型
1917,0.0322,0.0,0.0,0.9668,0.0009,0.0,0.0,3,促销敏感型2
1918,0.0,0.0,0.0,0.0321,0.0003,0.0,0.9676,6,类目集中型
1919,0.0813,0.0124,0.0,0.0362,0.0012,0.8688,0.0,5,生鲜高频型
1920,0.0009,0.0,0.0,0.0,0.0,0.9991,0.0,5,生鲜高频型
1921,0.0114,1e-04,0.0,0.2788,0.7096,0.0002,0.0,4,高价值稳定型2
1922,0.0003,0.0012,0.0002,0.0256,0.9723,0.0003,0.0,4,高价值稳定型2
1923,0.1705,0.0131,0.0,0.7075,0.1089,0.0,0.0,3,促销敏感型2
1924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,类目集中型
1925,0.0036,0.0018,0.0041,0.0553,0.7238,0.2114,0.0,4,高价值稳定型2
1926,0.0364,0.0446,0.8791,0.0102,0.0054,0.0223,0.0019,2,高价值稳定型
1927,0.0066,0.0029,0.6865,0.004,0.2778,0.0,0.0222,2,高价值稳定型
1928,0.1077,0.0024,0.0,0.6603,0.2294,0.0002,0.0,3,促销敏感型2
1929,0.0005,0.0024,0.0,0.0819,0.0008,0.9144,1e-04,5,生鲜高频型
1930,0.0034,0.0002,0.0,0.1104,0.8853,0.0006,0.0,4,高价值稳定型2
1931,0.0014,0.0,0.0,0.327,0.6716,0.0,0.0,4,高价值稳定型2
1932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1933,0.0,0.0,0.0,0.0036,0.0,0.0,0.9964,6,类目集中型
1934,0.0019,0.0029,1e-04,0.1705,0.1592,0.6654,0.0,5,生鲜高频型
1935,0.0105,0.9895,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1936,0.5163,0.43,0.0026,0.0487,0.0007,0.0,0.0016,0,促销敏感型
1937,0.0,0.0,0.0,0.0036,0.0,0.0,0.9964,6,类目集中型
1938,0.0014,0.002,0.0755,0.0053,0.9146,0.0,0.0012,4,高价值稳定型2
1939,0.001,0.0013,0.0007,0.0212,0.9756,0.0002,0.0,4,高价值稳定型2
1940,0.9986,0.0,0.0,0.0014,0.0,0.0,0.0,0,促销敏感型
1941,0.0,0.0,0.0,0.0004,0.0,0.0,0.9996,6,类目集中型
1942,0.1283,0.8717,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1943,0.0002,0.0,0.0,0.9868,0.013,0.0,0.0,3,促销敏感型2
1944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1945,0.9994,0.0,0.0,0.0006,0.0,0.0,0.0,0,促销敏感型
1946,0.0139,0.0004,0.0,0.9806,0.0052,0.0,0.0,3,促销敏感型2
1947,0.0,0.0,0.0,0.0006,0.0,0.0,0.9994,6,类目集中型
1948,1e-04,0.0,0.0,0.0667,0.0034,0.0031,0.9268,6,类目集中型
1949,0.1249,0.0078,0.0337,0.0723,0.4522,0.3091,0.0,4,高价值稳定型2
1950,1e-04,0.0,0.4513,0.0011,0.5373,0.0,0.0102,4,高价值稳定型2
1951,0.0004,0.0003,0.0,0.255,0.744,0.0,0.0003,4,高价值稳定型2
1952,0.0583,0.0011,0.0,0.7347,0.206,0.0,0.0,3,促销敏感型2
1953,0.353,0.0674,0.2656,0.1532,0.0044,0.0931,0.0633,0,促销敏感型
1954,0.0232,0.0011,0.0,0.8664,0.1092,0.0,0.0,3,促销敏感型2
1955,0.001,1e-04,0.8038,0.0029,0.1888,0.0,0.0035,2,高价值稳定型
1956,0.0054,0.0211,0.0002,0.129,0.8443,0.0,0.0,4,高价值稳定型2
1957,0.0022,0.0059,0.0,0.1946,0.0776,0.5725,0.1472,5,生鲜高频型
1958,0.0025,0.0043,0.0278,0.029,0.9363,0.0,1e-04,4,高价值稳定型2
1959,0.0013,0.003,0.0,0.0629,0.0002,0.9315,0.0011,5,生鲜高频型
1960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,类目集中型
1961,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
1962,0.1305,0.4883,0.0023,0.2199,0.1589,0.0,1e-04,1,流失预警型
1963,0.2393,0.0631,0.0,0.1324,0.0,0.5174,0.0478,5,生鲜高频型
1964,0.0002,1e-04,0.0,0.0485,0.8487,0.0,0.1026,4,高价值稳定型2
1965,0.0015,0.0004,0.0002,0.0631,0.9105,0.0243,0.0,4,高价值稳定型2
1966,1e-04,0.0,0.0,0.0099,0.0,0.9833,0.0067,5,生鲜高频型
1967,0.0317,0.048,0.4422,0.0482,0.0584,0.354,0.0175,2,高价值稳定型
1968,0.0003,0.0007,0.0,0.0231,0.0,0.9732,0.0028,5,生鲜高频型
1969,0.0147,0.006,0.9732,0.001,0.0044,0.0,0.0007,2,高价值稳定型
1970,0.0347,0.0696,0.8954,0.0002,0.0,0.0,0.0,2,高价值稳定型
1971,0.0021,0.0,0.0,0.9215,0.0764,0.0,0.0,3,促销敏感型2
1972,1e-04,0.0,0.0,0.9988,0.0011,0.0,0.0,3,促销敏感型2
1973,0.0017,0.0015,0.0151,0.0115,0.9701,1e-04,0.0,4,高价值稳定型2
1974,0.0498,0.0002,0.002,0.1845,0.7479,0.0155,0.0,4,高价值稳定型2
1975,0.0,0.0,0.0,0.9078,0.0921,0.0,0.0,3,促销敏感型2
1976,0.0025,0.0,0.0,0.0352,0.0379,0.0,0.9244,6,类目集中型
1977,0.0011,0.0029,0.0003,0.0443,0.9499,0.0015,0.0,4,高价值稳定型2
1978,0.0006,1e-04,1e-04,0.0134,0.8856,0.0,0.1002,4,高价值稳定型2
1979,0.0084,0.0086,0.4774,0.008,0.4882,0.0002,0.0092,4,高价值稳定型2
1980,0.003,0.0047,0.0051,0.0677,0.6987,0.2134,0.0075,4,高价值稳定型2
1981,0.0209,0.0033,0.9747,0.0005,0.0005,0.0,1e-04,2,高价值稳定型
1982,1e-04,0.0,0.0,0.0123,0.0,0.9834,0.0041,5,生鲜高频型
1983,0.0084,0.018,0.4515,0.0126,0.4642,0.036,0.0092,4,高价值稳定型2
1984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1985,0.0,0.0,0.0,0.9987,0.0013,0.0,0.0,3,促销敏感型2
1986,0.0021,0.0006,0.0,0.0752,0.9221,0.0,0.0,4,高价值稳定型2
1987,0.0009,0.0015,0.0049,0.0141,0.9776,0.0009,0.0,4,高价值稳定型2
1988,0.0015,0.0017,0.0077,0.0165,0.9698,0.0029,0.0,4,高价值稳定型2
1989,0.0415,0.0447,0.5353,0.0071,0.3654,0.0,0.0059,2,高价值稳定型
1990,0.2502,0.7466,0.0,0.0032,0.0,0.0,0.0,1,流失预警型
1991,0.1215,0.0091,0.3885,0.0228,0.4368,0.0,0.0214,4,高价值稳定型2
1992,0.0024,0.0007,0.0,0.3351,0.6617,0.0,0.0,4,高价值稳定型2
1993,0.0003,1e-04,0.0,0.0698,0.9298,0.0,0.0,4,高价值稳定型2
1994,0.0002,0.0002,0.0,0.2265,0.1221,0.0,0.6511,6,类目集中型
1995,0.0,0.0,0.0,0.0072,1e-04,0.0,0.9928,6,类目集中型
1996,0.0007,1e-04,0.0,0.1073,0.8918,1e-04,0.0,4,高价值稳定型2
1997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1998,0.0198,0.0445,0.9349,0.0008,0.0,0.0,0.0,2,高价值稳定型
1999,0.0004,0.0,0.0,0.9996,0.0,0.0,0.0,3,促销敏感型2
2000,0.1268,0.0279,0.8433,0.0019,0.0,0.0,0.0,2,高价值稳定型
2001,0.0106,0.0012,0.0,0.2511,0.5974,0.0,0.1397,4,高价值稳定型2
2002,0.0,0.0,0.0,0.0029,0.0,0.9965,0.0006,5,生鲜高频型
2003,0.0672,0.0,0.9328,0.0,0.0,0.0,0.0,2,高价值稳定型
2004,0.0252,0.0234,0.9047,0.0086,0.0165,0.0051,0.0165,2,高价值稳定型
2005,1e-04,0.0,0.0148,0.0034,0.9148,0.0,0.067,4,高价值稳定型2
2006,0.0,0.0,0.0,0.0054,0.0,0.9927,0.0019,5,生鲜高频型
2007,0.0105,0.0024,0.0002,0.0798,0.0007,0.7571,0.1494,5,生鲜高频型
2008,0.0,1e-04,0.0,0.0262,0.9719,0.0,0.0017,4,高价值稳定型2
2009,0.9685,1e-04,0.0,0.0314,0.0,0.0,0.0,0,促销敏感型
2010,0.0,0.0,0.0,0.0113,0.001,0.0,0.9876,6,类目集中型
2011,0.0,0.0,0.0,0.0015,0.0,0.0,0.9985,6,类目集中型
2012,0.0382,0.0438,0.008,0.1228,0.0324,0.6508,0.1039,5,生鲜高频型
2013,0.0011,0.0009,0.0826,0.013,0.7742,0.0002,0.128,4,高价值稳定型2
2014,0.6465,0.0017,0.0,0.3033,0.0003,0.0,0.0483,0,促销敏感型
2016,0.0015,0.0047,0.0,0.1501,0.1514,0.6922,0.0,5,生鲜高频型
2017,0.0134,0.0271,0.9591,0.0003,0.0,0.0,0.0,2,高价值稳定型
2018,0.1054,0.0075,0.0,0.2833,0.3859,0.2179,0.0,4,高价值稳定型2
2019,0.0138,0.0085,0.9533,0.0017,0.0207,0.0,0.002,2,高价值稳定型
2020,0.9973,0.0009,0.0,0.0017,0.0,0.0,0.0,0,促销敏感型
2021,0.0012,0.0019,0.0,0.0382,1e-04,0.9519,0.0067,5,生鲜高频型
2022,0.9828,0.0167,0.0,0.0004,0.0,0.0,0.0,0,促销敏感型
2023,0.0,0.0,0.0,0.0073,0.0,0.988,0.0047,5,生鲜高频型
2024,0.1592,0.8384,0.0,0.0024,0.0,0.0,0.0,1,流失预警型
2025,0.5109,0.4121,0.0726,0.0043,0.0,0.0,0.0,0,促销敏感型
2026,0.0383,0.004,0.0002,0.0599,0.8976,0.0,1e-04,4,高价值稳定型2
2027,0.0592,0.9393,0.0002,0.0013,0.0,0.0,0.0,1,流失预警型
2028,1e-04,0.0,0.0,0.9999,0.0,0.0,0.0,3,促销敏感型2
2029,0.0359,0.0026,0.0041,0.0679,0.8852,0.0043,0.0,4,高价值稳定型2
2030,0.0015,0.0002,0.0,0.0048,0.0,0.9924,0.001,5,生鲜高频型
2031,0.0,0.0,0.0,0.9947,0.0053,0.0,0.0,3,促销敏感型2
2032,0.0008,0.0002,0.0,0.1181,0.0004,0.6341,0.2464,5,生鲜高频型
2033,0.0062,1e-04,0.0,0.5285,0.4653,0.0,0.0,3,促销敏感型2
2034,0.0006,0.0027,0.0,0.0332,0.0005,0.9587,0.0043,5,生鲜高频型
2035,0.0618,0.0,0.0,0.9373,0.0009,0.0,0.0,3,促销敏感型2
2036,0.0008,0.0015,0.4846,0.003,0.4867,1e-04,0.0234,4,高价值稳定型2
2037,0.2271,0.0415,0.6401,0.0361,0.0187,0.0006,0.0359,2,高价值稳定型
2038,0.0,1e-04,0.0,0.9618,0.0381,0.0,0.0,3,促销敏感型2
2039,0.0,0.0,0.0,0.0003,0.0,0.0,0.9997,6,类目集中型
2040,0.0,0.0,0.0,0.0114,0.0,0.9857,0.0027,5,生鲜高频型
2041,0.0007,0.0004,0.0,0.0578,0.9403,0.0,0.0007,4,高价值稳定型2
2042,0.0009,0.0021,0.169,0.0043,0.819,0.0,0.0047,4,高价值稳定型2
2043,0.0,0.0,0.0,0.9944,0.0056,0.0,0.0,3,促销敏感型2
2044,0.0414,0.0726,0.0,0.1797,0.0,0.6991,0.0071,5,生鲜高频型
2045,0.9558,0.0431,0.0,0.0007,0.0,0.0,0.0004,0,促销敏感型
2046,0.0,0.0,0.0,0.31,0.0015,0.0,0.6885,6,类目集中型
2047,0.0002,0.0,0.0,0.0515,0.9138,0.0,0.0344,4,高价值稳定型2
2048,0.0238,0.0328,0.9429,0.0004,0.0,0.0,0.0,2,高价值稳定型
2049,0.022,0.0706,0.0,0.8873,0.0201,0.0,0.0,3,促销敏感型2
2050,0.491,0.193,0.2589,0.0432,0.0002,0.0095,0.0042,0,促销敏感型
2051,0.0096,0.0014,0.0,0.2898,0.0002,0.699,0.0,5,生鲜高频型
2052,0.0002,1e-04,0.0,0.1046,1e-04,0.7222,0.1728,5,生鲜高频型
2053,0.0102,0.0345,0.524,0.0241,0.1812,0.2206,0.0054,2,高价值稳定型
2054,1e-04,1e-04,0.0,0.2069,0.793,0.0,0.0,4,高价值稳定型2
2055,0.0,0.0,0.0,0.9791,0.0209,0.0,0.0,3,促销敏感型2
2056,0.0,0.0,0.0,0.9956,0.0044,0.0,0.0,3,促销敏感型2
2057,0.0,0.0,0.0,0.0023,0.0,0.0,0.9977,6,类目集中型
2058,0.0,0.0,0.0,0.0015,0.0,0.0,0.9985,6,类目集中型
2059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2060,0.0,0.0,0.0,0.0018,0.0,0.0,0.9981,6,类目集中型
2061,1e-04,1e-04,0.0003,0.0103,0.977,0.0,0.0121,4,高价值稳定型2
2062,0.0029,0.0026,0.4914,0.0019,0.4977,0.0,0.0035,4,高价值稳定型2
2063,0.0,0.0,0.0,0.018,0.1566,0.0,0.8254,6,类目集中型
2064,0.0223,0.0481,0.3352,0.0215,0.4628,0.1021,0.008,4,高价值稳定型2
2065,0.017,0.0004,0.0,0.1907,0.7918,0.0,0.0,4,高价值稳定型2
2066,0.9021,0.0,0.0,0.0979,0.0,0.0,0.0,0,促销敏感型
2067,0.0098,0.0002,0.0,0.98,0.01,0.0,0.0,3,促销敏感型2
2068,0.0004,0.0,0.0,0.1573,0.8423,0.0,0.0,4,高价值稳定型2
2069,0.0,0.0,0.0,0.1664,0.0,0.0,0.8336,6,类目集中型
2070,0.1944,0.0019,0.0,0.7087,0.0949,0.0,0.0,3,促销敏感型2
2071,0.0004,0.0011,1e-04,0.0395,0.9558,0.0,0.0031,4,高价值稳定型2
2072,0.0005,0.0,0.0,0.9279,0.0716,0.0,0.0,3,促销敏感型2
2073,0.1337,0.1464,1e-04,0.4877,0.2048,0.0271,0.0002,3,促销敏感型2
2074,0.0004,0.0,0.0,0.0394,0.0388,0.0,0.9214,6,类目集中型
2075,1e-04,0.0002,0.0,0.5269,0.4727,0.0,0.0,3,促销敏感型2
2076,0.0002,0.0,0.0,0.0021,0.0,0.9922,0.0054,5,生鲜高频型
2077,0.0,0.0,0.0,0.0002,0.0,0.0,0.9998,6,类目集中型
2078,0.0,0.0,0.0,0.0034,0.0,0.0,0.9966,6,类目集中型
2079,0.1563,0.1228,0.0807,0.037,0.585,0.0023,0.0159,4,高价值稳定型2
2080,0.0028,0.0021,0.7955,0.0015,0.1925,0.0,0.0056,2,高价值稳定型
2081,0.9992,0.0,0.0,0.0008,0.0,0.0,0.0,0,促销敏感型
2082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
2083,0.0843,0.0031,0.0002,0.2689,0.0724,0.571,0.0,5,生鲜高频型
2084,0.0005,0.0,0.0,0.0062,0.0,0.0,0.9934,6,类目集中型
2085,0.0435,0.0506,0.8454,0.0171,0.0133,0.0282,0.0019,2,高价值稳定型
2086,0.0041,0.0005,0.0,0.0046,0.0,0.9829,0.0078,5,生鲜高频型
2087,0.8439,0.0069,0.0,0.1488,0.0004,0.0,0.0,0,促销敏感型
2088,0.0005,0.0,0.0,0.8291,0.1704,0.0,0.0,3,促销敏感型2
2089,0.0,0.0,0.0,0.0002,0.0,0.0,0.9998,6,类目集中型
2090,1e-04,0.0002,0.0,0.3254,0.6738,0.0,0.0005,4,高价值稳定型2
2091,0.001,0.003,0.0107,0.0226,0.9494,0.0121,0.0012,4,高价值稳定型2
2092,0.0,0.0,0.0,0.0004,0.0,0.0,0.9996,6,类目集中型
2093,0.9927,0.0,0.0,0.006,0.0,0.0,0.0013,0,促销敏感型
2094,0.0204,0.9795,0.0,1e-04,0.0,0.0,0.0,1,流失预警型
2095,0.4362,0.0966,1e-04,0.2949,0.0834,0.0864,0.0024,0,促销敏感型
2096,0.0003,0.0002,0.0,0.0704,0.9291,0.0,0.0,4,高价值稳定型2
2097,1e-04,0.0,0.0,0.267,0.7329,0.0,0.0,4,高价值稳定型2
2098,0.0167,1e-04,0.0,0.3065,0.6758,0.0008,0.0,4,高价值稳定型2
2099,0.0002,0.0005,0.0047,0.0152,0.947,0.0002,0.0323,4,高价值稳定型2
2100,0.0005,1e-04,0.0,0.9799,0.0196,0.0,0.0,3,促销敏感型2
2101,0.0082,0.0018,0.0,0.054,0.0,0.9024,0.0335,5,生鲜高频型
2102,0.0,0.0,0.0,0.0007,0.0,0.0,0.9993,6,类目集中型
2103,0.0072,1e-04,0.0,0.319,0.62,0.0,0.0536,4,高价值稳定型2
2104,0.0016,0.0006,0.0,0.0528,0.945,0.0,0.0,4,高价值稳定型2
2105,0.0825,0.0315,0.7014,0.0068,0.1752,0.0,0.0026,2,高价值稳定型
2106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,促销敏感型
2107,0.0002,0.0002,0.008,0.0047,0.9727,0.0,0.0143,4,高价值稳定型2
2108,0.2488,0.0072,0.0,0.2045,0.5393,1e-04,0.0,4,高价值稳定型2
2109,0.0004,0.0006,0.0,0.4941,0.0245,0.0947,0.3857,3,促销敏感型2
2110,0.0002,0.0009,0.0116,0.0081,0.9778,0.0,0.0013,4,高价值稳定型2
2111,1e-04,0.0,0.0,0.0128,0.0,0.9811,0.006,5,生鲜高频型
2112,1e-04,0.0,0.0,0.8618,0.1381,0.0,0.0,3,促销敏感型2
2113,0.0,0.0,0.0,0.0005,0.0,0.0,0.9995,6,类目集中型
2114,0.009,0.0002,0.0,0.2668,0.7233,0.0008,0.0,4,高价值稳定型2
2115,0.0006,0.0033,0.2179,0.004,0.7724,0.0002,0.0016,4,高价值稳定型2
2116,0.0,0.0,0.0,0.9952,0.0048,0.0,0.0,3,促销敏感型2
2117,0.0007,0.0005,0.0003,0.0173,0.9812,0.0,0.0,4,高价值稳定型2
2118,1e-04,0.0002,0.0084,0.0056,0.9782,0.0,0.0074,4,高价值稳定型2
2119,0.0002,0.0012,0.0,0.5666,0.432,0.0,0.0,3,促销敏感型2
2120,0.0002,0.0,0.0,0.9998,0.0,0.0,0.0,3,促销敏感型2
2121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
2122,0.9965,1e-04,0.0,0.001,0.0,0.0024,0.0,0,促销敏感型
2123,1e-04,0.0,0.0459,0.0026,0.9085,0.0,0.0429,4,高价值稳定型2
2124,0.0,0.0,0.0,0.0149,0.0,0.9835,0.0015,5,生鲜高频型
2125,0.0012,0.0026,0.0014,0.0204,0.9744,0.0,0.0,4,高价值稳定型2
2126,0.0023,0.0041,1e-04,0.1343,0.369,0.4901,0.0,5,生鲜高频型
2127,0.0,0.0,0.0,0.0002,0.0,0.0,0.9998,6,类目集中型
2128,0.0004,0.0003,0.0,0.0422,0.0006,0.9086,0.0479,5,生鲜高频型
2129,0.0,0.0,0.0,0.0088,0.0,0.9884,0.0027,5,生鲜高频型
2130,0.0,0.0,0.0,0.0008,0.0,0.0,0.9992,6,类目集中型
2131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
2132,0.4935,0.0012,0.0,0.0005,0.0,0.5048,0.0,5,生鲜高频型
2133,0.2906,0.2519,0.1282,0.0433,0.0002,0.2311,0.0547,0,促销敏感型
2134,0.1098,0.0037,0.0,0.1989,0.6874,0.0,1e-04,4,高价值稳定型2
2135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2136,0.0,0.0,0.0,0.0003,0.0,0.0,0.9997,6,类目集中型
2137,0.0,0.0,0.0,0.9999,1e-04,0.0,0.0,3,促销敏感型2
2138,0.0006,0.0,0.0,0.9442,0.0453,0.0,0.0099,3,促销敏感型2
2139,0.0084,0.0,0.0,0.9848,0.0067,0.0,0.0,3,促销敏感型2
2140,0.0007,1e-04,0.0,0.9946,0.004,0.0005,0.0,3,促销敏感型2
2141,0.0,0.0,0.0,0.0003,0.0,0.0,0.9997,6,类目集中型
2142,0.0,0.0,0.0,0.9995,0.0005,0.0,0.0,3,促销敏感型2
2143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
2144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,促销敏感型
2145,0.0,0.0,0.0,0.0004,0.0,0.0,0.9996,6,类目集中型
2146,0.0,0.0,0.0,0.0056,0.0025,0.0,0.9918,6,类目集中型
2147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
2148,0.1063,0.1775,0.0,0.696,0.0203,0.0,0.0,3,促销敏感型2
2149,1e-04,0.0,0.0,0.993,0.007,0.0,0.0,3,促销敏感型2
2150,0.6566,0.0,0.0,0.3434,0.0,0.0,0.0,0,促销敏感型
2151,0.2264,0.7735,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2152,0.0045,0.9954,0.0,1e-04,0.0,0.0,0.0,1,流失预警型
2153,0.9748,0.0007,0.0,0.0245,0.0,0.0,0.0,0,促销敏感型
2154,1e-04,0.0002,0.0,0.0267,0.9714,0.0,0.0016,4,高价值稳定型2
2155,0.9409,1e-04,0.0,0.059,0.0,0.0,0.0,0,促销敏感型
2156,0.0033,0.0006,0.0145,0.0753,0.3576,0.0003,0.5485,6,类目集中型
2157,0.0536,0.0648,0.7324,0.0257,0.0087,0.0973,0.0173,2,高价值稳定型
2158,0.0008,0.0,0.0,0.2767,0.7225,0.0,0.0,4,高价值稳定型2
2159,0.0164,0.0048,0.836,0.0036,0.132,0.0,0.0072,2,高价值稳定型
2160,0.9955,1e-04,0.0,0.0029,0.0,0.0015,0.0,0,促销敏感型
2161,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
2162,0.0,0.0,0.0002,0.0128,0.7418,0.0,0.2452,4,高价值稳定型2
2163,0.0083,0.0096,0.0005,0.0877,0.8938,0.0,0.0,4,高价值稳定型2
2164,1e-04,0.0,0.0,0.0246,0.8305,0.0,0.1447,4,高价值稳定型2
2165,0.0,0.0,0.0,0.6312,0.0002,0.0,0.3686,3,促销敏感型2
2166,0.0,0.0,0.0,0.998,1e-04,0.0,0.0019,3,促销敏感型2
2167,0.0,0.0,0.0,0.0564,0.0009,0.0021,0.9405,6,类目集中型
2168,0.0005,0.0008,1e-04,0.0371,0.9609,0.0005,0.0,4,高价值稳定型2
