user_id,R_最近购买间隔,F_购买频次,M_消费金额,记录数,客单价,平均件单价,占比_蔬果,占比_休闲,占比_粮油,占比_日配,占比_洗化,占比_酒饮,占比_肉禽,占比_熟食,类目熵,小类购买数,生鲜占比,促销金额占比,促销频次占比,促销敏感度,低价带占比,高价带占比,偏好价格分位,退货率,复购紧迫度均值,平均复购周期
1259,87,1,37.8,5,37.8,7.56,0.0,0.4259,0.0,0.5741,0.0,0.0,0.0,0.0,1.5461,5,0.0,1.0,1.0,1.0,0.0,0.6984,0.7501,0.0,0.0,26.0
1260,87,1,20.43,4,20.43,4.1156,0.258,0.0,0.742,0.0,0.0,0.0,0.0,0.0,0.847,4,0.258,0.0,0.0,0.0,0.8145,0.0,0.3281,0.0,0.0,26.0
1261,87,1,15.3,3,15.3,5.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0633,3,0.0,0.2353,0.3333,0.2803,0.0,0.0,0.5049,0.0,0.0,26.0
1262,87,1,45.76,4,45.76,20.0175,0.1718,0.0,0.8282,0.0,0.0,0.0,0.0,0.0,0.5346,3,0.1718,0.0,0.0,0.0,0.8282,0.0278,0.313,0.0,0.0,26.0
1263,82,2,193.94,17,96.97,7.7675,0.0729,0.279,0.3078,0.1464,0.0,0.0,0.0,0.0,2.417,13,0.0729,0.3341,0.2353,0.2888,0.1358,0.6786,0.7253,0.0,16.4,5.0
1264,35,3,256.94,12,85.6467,23.7161,0.038,0.0,0.676,0.0424,0.0,0.0,0.0898,0.0,1.53,10,0.1278,0.0424,0.0833,0.0612,0.0418,0.8378,0.748,0.0,0.6731,52.0
1265,87,1,150.99,6,150.99,5.0448,0.249,0.0,0.4265,0.3245,0.0,0.0,0.0,0.0,1.62,6,0.249,0.3768,0.3333,0.3569,0.509,0.0,0.2758,0.0,0.0,26.0
1266,55,3,168.45,26,56.15,6.5961,0.0056,0.6156,0.1354,0.2096,0.0,0.0338,0.0,0.0,2.4807,16,0.0056,0.0392,0.0385,0.0389,0.2701,0.4325,0.5931,0.0,1.7187,32.0
1267,87,1,6.5,1,6.5,6.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.6667,0.0,0.0,26.0
1268,12,5,212.34,29,42.468,6.7101,0.1145,0.2793,0.2275,0.1356,0.1625,0.0,0.0359,0.0094,2.7405,26,0.1598,0.2623,0.1379,0.2052,0.1787,0.4018,0.5921,0.0,2.625,24.0
1269,84,2,79.69,5,39.845,15.749,0.6863,0.3137,0.0,0.0,0.0,0.0,0.0,0.0,1.2231,5,0.6863,0.0,0.0,0.0,0.0376,0.4976,0.7844,0.0,0.0,26.0
1270,36,3,364.91,31,121.6367,8.8907,0.0257,0.2816,0.1378,0.1348,0.2686,0.0929,0.0,0.0,3.0232,25,0.0257,0.2738,0.1613,0.2222,0.0858,0.4789,0.674,0.0,0.72,50.0
1271,86,1,155.65,16,155.65,7.2184,0.1896,0.0,0.0,0.732,0.0,0.0,0.0,0.0488,1.9695,13,0.2192,0.3778,0.0625,0.2331,0.4481,0.3506,0.5001,0.0,0.0,26.0
1272,36,4,202.05,16,50.5125,5.2918,0.1598,0.0643,0.047,0.435,0.0,0.0,0.1854,0.0935,2.2064,14,0.3452,0.3791,0.25,0.3199,0.2732,0.2633,0.4886,0.0,0.0,26.0
1273,86,1,58.6,9,58.6,6.5111,0.0,0.8208,0.0,0.0,0.1792,0.0,0.0,0.0,1.7243,6,0.0,0.5751,0.4444,0.5151,0.1399,0.4812,0.6196,0.0,0.0,26.0
1274,74,2,141.3,7,70.65,20.1857,0.0,0.0764,0.0644,0.7856,0.0,0.0177,0.0,0.0,1.3747,7,0.0,0.9179,0.5714,0.7589,0.0722,0.862,0.8821,0.0,0.0,26.0
1275,34,3,107.44,9,35.8133,13.8186,0.046,0.0866,0.7381,0.1294,0.0,0.0,0.0,0.0,0.9486,5,0.046,0.1294,0.1111,0.121,0.0242,0.1294,0.5331,0.0,1.8681,20.0
1276,36,5,130.3,8,26.06,15.0358,0.023,0.637,0.0,0.0,0.0683,0.2717,0.0,0.0,1.6544,8,0.023,0.6823,0.5,0.5986,0.0913,0.9087,0.8584,0.0,0.0,26.0
1277,71,2,54.18,15,27.09,5.3596,0.5735,0.0777,0.3488,0.0,0.0,0.0,0.0,0.0,1.511,6,0.5735,0.242,0.1333,0.1921,0.2294,0.352,0.5845,0.0,4.7333,15.0
1278,47,2,85.02,12,42.51,7.8788,0.0,0.3705,0.0,0.1282,0.0929,0.0,0.0,0.1861,2.1343,10,0.0,0.4434,0.25,0.3546,0.2129,0.6942,0.638,0.0769,1.2051,39.0
1279,33,4,197.86,26,49.465,7.5283,0.1514,0.0845,0.1946,0.0745,0.0,0.0,0.349,0.0101,2.2998,17,0.6464,0.0083,0.0385,0.0222,0.5201,0.3078,0.4615,0.0,4.5891,31.0
1280,86,1,106.94,10,106.94,11.1465,0.0,0.1499,0.2918,0.13,0.0,0.0,0.3208,0.0,1.9057,9,0.3208,0.245,0.3,0.2702,0.0514,0.4697,0.703,0.0,0.0,26.0
1281,83,2,89.65,10,44.825,15.3117,0.7134,0.0,0.0,0.0,0.0,0.0,0.2866,0.0,1.5132,7,1.0,0.0,0.0,0.0,0.1788,0.5678,0.6641,0.0,0.0,26.0
1282,72,2,90.4,5,45.2,5.65,0.0,0.135,0.0,0.0,0.0,0.865,0.0,0.0,1.0235,4,0.0,0.7821,0.4,0.6067,0.0586,0.9414,0.8349,0.0,0.0,26.0
1283,86,1,12.0,2,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6525,2,0.0,0.0,0.0,0.0,0.0,0.3583,0.6792,0.0,0.0,26.0
1284,86,1,39.04,3,39.04,15.443,0.0451,0.0,0.1767,0.7782,0.0,0.0,0.0,0.0,0.6412,3,0.0451,0.0,0.0,0.0,0.0,1.0,0.9558,0.0,0.0,26.0
1285,6,3,68.99,8,22.9967,12.9195,0.1642,0.0986,0.5754,0.0,0.0,0.0,0.0,0.0,1.3739,7,0.326,0.0,0.0,0.0,0.0761,0.2187,0.501,0.0,0.0,26.0
1286,31,3,74.39,10,24.7967,10.1556,0.2902,0.4087,0.3011,0.0,0.0,0.0,0.0,0.0,1.6872,7,0.2902,0.1116,0.2,0.1522,0.0261,0.7346,0.7021,0.0,3.1,10.0
1287,83,2,269.57,21,134.785,14.0687,0.0828,0.4369,0.0,0.4667,0.0,0.0,0.0,0.0137,2.263,16,0.0964,0.3331,0.1429,0.2458,0.1877,0.7768,0.7547,0.0,0.0,26.0
1288,47,5,632.38,40,126.476,8.5075,0.0596,0.1414,0.0991,0.409,0.0,0.0221,0.1368,0.0,3.0047,29,0.2105,0.3839,0.175,0.288,0.2485,0.5449,0.6198,0.0,5.9551,9.5
1289,86,1,31.9,5,31.9,5.3167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5589,5,0.0,0.0,0.0,0.0,0.1442,0.4953,0.6315,0.0,0.0,26.0
1290,49,3,155.5,17,51.8333,7.7217,0.0,0.7556,0.0,0.0868,0.0,0.1576,0.0,0.0,2.4826,15,0.0,0.4026,0.1765,0.2988,0.3305,0.5659,0.5709,0.0,0.0,26.0
1291,3,4,177.17,20,44.2925,9.7776,0.1175,0.0198,0.1989,0.0502,0.0948,0.429,0.0,0.0,2.5291,16,0.1175,0.1316,0.15,0.14,0.3337,0.3153,0.5424,0.0,0.038,79.0
1292,20,12,212.78,22,17.7317,8.6916,0.3008,0.0305,0.5286,0.0,0.0465,0.0,0.0,0.0156,2.5292,19,0.3582,0.0865,0.1364,0.1094,0.1307,0.5226,0.6832,0.0,3.9236,20.5
1293,57,3,54.01,5,18.0033,9.7561,0.0,0.0,0.4425,0.5575,0.0,0.0,0.0,0.0,1.4546,5,0.0,0.4314,0.6,0.5088,0.1927,0.6332,0.6934,0.0,0.0,26.0
1294,86,1,20.4,3,20.4,6.8,0.0,0.0,0.6127,0.0,0.0,0.0,0.0,0.0,1.0354,3,0.0,0.6127,0.6667,0.6375,0.0,0.8235,0.6855,0.0,0.0,26.0
1295,60,2,123.86,19,61.93,6.1384,0.2346,0.5345,0.0,0.0,0.2172,0.0,0.0,0.0,2.6562,18,0.2346,0.3359,0.2105,0.2783,0.1486,0.3557,0.5934,0.05,0.0,26.0
1296,86,1,9.9,1,9.9,9.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.8333,0.0,0.0,26.0
1297,73,2,111.78,3,55.89,32.3812,0.0,0.0,0.0,0.119,0.0,0.0,0.881,0.0,0.8532,3,0.881,0.0,0.0,0.0,0.0,0.881,0.8738,0.0,0.0,26.0
1298,85,1,47.92,9,47.92,12.9864,0.2721,0.3326,0.0,0.0,0.0,0.0,0.2538,0.1415,1.9709,8,0.6674,0.3326,0.4444,0.384,0.1851,0.2865,0.6133,0.0,0.0,26.0
1299,84,1,44.47,9,44.47,6.5301,0.078,0.8525,0.0,0.0695,0.0,0.0,0.0,0.0,1.7227,7,0.078,0.5062,0.2222,0.3758,0.2339,0.5458,0.669,0.0,0.0,26.0
1300,84,1,162.39,13,162.39,14.8791,0.0302,0.0517,0.5173,0.4008,0.0,0.0,0.0,0.0,1.9831,11,0.0302,0.3559,0.2308,0.2985,0.0419,0.7869,0.7477,0.0,0.0,26.0
1301,84,1,12.34,3,12.34,8.0548,0.1248,0.316,0.5592,0.0,0.0,0.0,0.0,0.0,0.9488,3,0.1248,0.316,0.3333,0.324,0.0,1.0,0.8087,0.0,0.0,26.0
1302,18,2,226.3,8,113.15,28.2875,0.0,0.0,0.0,0.0437,0.9563,0.0,0.0,0.0,1.62,6,0.0,0.0437,0.125,0.081,0.0,1.0,0.8987,0.0,0.2727,66.0
1303,84,1,33.99,6,33.99,2.6772,0.3483,0.1721,0.3619,0.0,0.0,0.0,0.0,0.1177,1.4717,5,0.466,0.1721,0.1667,0.1696,0.2327,0.2474,0.5135,0.0,0.0,26.0
1304,27,4,95.19,19,23.7975,8.8888,0.1577,0.084,0.5746,0.0252,0.0,0.0,0.1268,0.0316,2.3322,13,0.3161,0.084,0.0526,0.0696,0.2818,0.5535,0.5842,0.0,6.6274,24.75
1305,38,3,142.79,39,47.5967,4.157,0.2774,0.0843,0.105,0.2209,0.1317,0.1807,0.0,0.0,2.8371,22,0.2774,0.1541,0.0769,0.1187,0.3743,0.2448,0.4509,0.0,2.3118,27.3333
1306,33,5,230.66,20,46.132,16.1188,0.2673,0.2893,0.0303,0.1214,0.0,0.0,0.0,0.0,2.4807,19,0.2673,0.0907,0.15,0.1179,0.1911,0.7414,0.7451,0.0,0.0,26.0
1307,84,1,25.51,4,25.51,5.9714,0.1023,0.0,0.8977,0.0,0.0,0.0,0.0,0.0,1.135,4,0.1023,0.541,0.25,0.4074,0.0902,0.6433,0.7735,0.0,0.0,26.0
1308,53,2,63.96,11,31.98,6.4417,0.3139,0.3734,0.1063,0.0985,0.0,0.1079,0.0,0.0,2.2185,10,0.3139,0.0,0.0,0.0,0.278,0.3521,0.531,0.0,0.0,26.0
1309,68,2,194.17,16,97.085,14.4773,0.2972,0.0,0.1306,0.0716,0.0355,0.4651,0.0,0.0,2.1843,13,0.2972,0.3703,0.125,0.2577,0.0129,0.8806,0.8078,0.0,4.25,16.0
1310,6,4,215.15,14,53.7875,15.9323,0.108,0.153,0.0428,0.6963,0.0,0.0,0.0,0.0,1.4067,11,0.108,0.7172,0.2857,0.5191,0.1074,0.7303,0.8213,0.0,0.0,26.0
1311,72,2,83.73,8,41.865,3.3134,0.0,0.0693,0.1855,0.4049,0.2938,0.0,0.0,0.0,1.7232,8,0.0,0.7333,0.625,0.6836,0.1158,0.5828,0.6565,0.0,0.0,26.0
1312,83,1,17.96,2,17.96,3.7882,0.0818,0.0,0.9182,0.0,0.0,0.0,0.0,0.0,0.2833,2,0.0818,0.0,0.0,0.0,1.0,0.0,0.3131,0.0,0.0,26.0
1313,83,1,38.73,8,38.73,5.8807,0.6305,0.0726,0.0,0.2969,0.0,0.0,0.0,0.0,1.7777,7,0.6305,0.0726,0.125,0.0966,0.3184,0.4193,0.5269,0.0,0.0,26.0
1314,29,10,400.32,71,40.032,8.3133,0.5578,0.1191,0.049,0.0,0.0122,0.0,0.2102,0.0518,2.8731,25,0.768,0.0097,0.0141,0.0117,0.1616,0.5292,0.6083,0.0,3.0748,11.8056
1315,80,2,26.93,5,13.465,4.5383,0.0895,0.2562,0.6543,0.0,0.0,0.0,0.0,0.0,1.1634,4,0.0895,0.2562,0.2,0.2304,0.0895,0.7843,0.6131,0.0,0.0,26.0
1316,3,5,271.3,22,54.26,9.531,0.5925,0.0397,0.0487,0.0144,0.0125,0.2189,0.0,0.0,1.9409,16,0.5925,0.273,0.2273,0.252,0.1275,0.3258,0.6006,0.0,3.9574,33.6667
1317,83,1,16.15,6,16.15,2.9449,0.0526,0.4025,0.2415,0.3034,0.0,0.0,0.0,0.0,1.5426,6,0.0526,0.0,0.0,0.0,0.031,0.7276,0.7001,0.0,0.0,26.0
1318,7,2,244.41,30,122.205,8.1748,0.0332,0.5298,0.0,0.1137,0.3036,0.0196,0.0,0.0,2.7342,22,0.0332,0.2038,0.1333,0.1714,0.2168,0.5033,0.6617,0.0,0.0921,76.0
1319,83,1,33.8,2,33.8,16.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.7857,0.0,0.0,26.0
1320,83,1,96.44,8,96.44,7.7109,0.083,0.113,0.0,0.0,0.45,0.0,0.0,0.354,1.5567,6,0.1244,0.0,0.0,0.0,0.083,0.917,0.8096,0.0,0.0,26.0
1321,83,1,28.9,4,28.9,7.225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6427,2,0.0,0.3495,0.5,0.4186,0.1557,0.6505,0.61,0.0,0.0,26.0
1322,83,1,48.0,5,48.0,9.6,0.0,0.2812,0.0,0.0,0.7187,0.0,0.0,0.0,1.5002,5,0.0,0.7188,0.8,0.756,0.0583,0.7979,0.7435,0.0,0.0,26.0
1323,34,6,145.46,17,24.2433,8.3225,0.0671,0.0962,0.1079,0.1595,0.0,0.4297,0.0,0.0,2.3617,13,0.0671,0.3211,0.3529,0.3357,0.0412,0.8621,0.7518,0.0,1.3955,27.1667
1324,83,1,99.4,2,99.4,7.6462,0.0,0.0,0.4467,0.5533,0.0,0.0,0.0,0.0,0.6875,2,0.0,0.5533,0.5,0.5288,0.4467,0.5533,0.5408,0.0,0.0,26.0
1325,73,6,217.46,23,36.2433,8.8255,0.8754,0.0,0.0956,0.029,0.0,0.0,0.0,0.0,1.7575,10,0.8754,0.0124,0.0435,0.0267,0.1224,0.2979,0.5176,0.0,18.2829,5.8
1326,83,1,118.54,6,118.54,5.8062,0.0193,0.4724,0.0,0.3366,0.0,0.0,0.0,0.0,1.0995,4,0.191,0.3366,0.1667,0.2586,0.0422,0.4079,0.5943,0.0,0.0,26.0
1327,29,2,571.38,15,285.69,11.1729,0.0969,0.2644,0.0,0.1029,0.0,0.4095,0.0,0.0,1.9421,11,0.1265,0.3465,0.4,0.3711,0.2216,0.2807,0.5168,0.0,0.0,26.0
1328,83,1,32.7,8,32.7,4.0875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7653,6,0.0,0.0,0.0,0.0,0.1162,0.0673,0.4796,0.0,0.0,26.0
1329,83,1,136.8,2,136.8,5.472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6833,2,0.0,0.4298,0.5,0.462,0.4298,0.5702,0.5954,0.0,0.0,26.0
1330,16,4,203.27,10,50.8175,4.6684,0.0909,0.0974,0.0,0.1707,0.0,0.0187,0.0,0.0,1.322,8,0.0909,0.0,0.0,0.0,0.1776,0.6871,0.6288,0.0,0.0,26.0
1331,58,2,26.08,7,13.04,3.1479,0.4057,0.4563,0.0,0.0613,0.0,0.0,0.0,0.0767,1.5125,6,0.4824,0.5176,0.2857,0.4112,0.3018,0.6369,0.588,0.0,2.32,25.0
1332,51,3,114.5,10,38.1667,11.45,0.0,0.5686,0.1275,0.0961,0.0,0.1031,0.0,0.0,2.0324,10,0.0,0.0,0.0,0.0,0.3048,0.4079,0.5461,0.0,0.0,26.0
1333,9,2,119.5,17,59.75,8.2329,0.1507,0.2371,0.0,0.0,0.0,0.0,0.0,0.0666,2.0544,11,0.2173,0.2371,0.1765,0.2093,0.1665,0.6304,0.6468,0.0,0.1216,74.0
1334,22,3,158.1,14,52.7,4.3917,0.0,0.3397,0.074,0.5009,0.0221,0.0,0.0,0.0,1.7144,10,0.0,0.0209,0.0714,0.0441,0.1613,0.6249,0.6541,0.0,0.0,26.0
1335,76,3,58.69,11,19.5633,6.2952,0.7785,0.0,0.1908,0.0,0.0,0.0,0.0,0.0,1.579,8,0.7785,0.1176,0.0909,0.1053,0.2097,0.7596,0.6707,0.0,25.3333,3.0
1336,38,4,118.22,13,29.555,6.9411,0.2642,0.2237,0.0,0.3299,0.0,0.0169,0.1265,0.0,1.9462,11,0.4295,0.5152,0.3077,0.42,0.102,0.5297,0.6829,0.0,26.0,3.0
1337,82,1,85.97,8,85.97,12.8313,0.2131,0.4728,0.0,0.128,0.0,0.0,0.0,0.0,1.8366,7,0.2131,0.0,0.0,0.0,0.0678,0.6181,0.7079,0.0,0.0,26.0
1338,82,1,41.7,7,41.7,5.9571,0.0,0.9353,0.0,0.0,0.0,0.0647,0.0,0.0,1.635,6,0.0,0.0,0.0,0.0,0.199,0.6499,0.5944,0.0,0.0,26.0
1339,82,1,117.12,11,117.12,8.9487,0.0692,0.0,0.3254,0.0,0.1101,0.4952,0.0,0.0,1.8495,10,0.0692,0.1101,0.0909,0.1013,0.2949,0.5149,0.6183,0.0,0.0,26.0
1340,82,1,34.51,5,34.51,8.2049,0.1539,0.0,0.0,0.1304,0.7157,0.0,0.0,0.0,1.3781,5,0.1539,0.5303,0.4,0.4705,0.5077,0.0,0.3557,0.0,0.0,26.0
1341,82,1,16.8,3,16.8,5.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9574,3,0.0,0.0,0.0,0.0,0.0,0.6488,0.7389,0.0,0.0,26.0
1342,36,3,117.42,11,39.14,4.7021,0.2395,0.1209,0.1644,0.4752,0.0,0.0,0.0,0.0,1.8088,8,0.2395,0.5962,0.4545,0.5312,0.0588,0.4567,0.663,0.0,0.7826,46.0
1343,10,4,243.12,40,60.78,8.9212,0.2392,0.2367,0.122,0.1386,0.0695,0.0,0.0453,0.0088,3.1188,31,0.2934,0.0662,0.075,0.0703,0.256,0.5718,0.6415,0.0,0.303,33.0
1344,40,3,116.92,10,38.9733,12.8075,0.1755,0.0,0.2968,0.0,0.5277,0.0,0.0,0.0,1.9116,10,0.1755,0.2472,0.1,0.1796,0.1315,0.6478,0.726,0.0,0.0,26.0
1345,82,1,43.9,5,43.9,4.8778,0.0,0.6651,0.1253,0.2096,0.0,0.0,0.0,0.0,1.4214,5,0.0,0.0,0.0,0.0,0.4214,0.5786,0.527,0.0,0.0,26.0
1346,51,2,213.94,36,106.97,6.0941,0.0354,0.5198,0.1407,0.194,0.0,0.0,0.0,0.1102,3.0585,25,0.0354,0.0739,0.0556,0.0655,0.2115,0.4851,0.6372,0.0,0.0,26.0
1347,71,2,48.4,6,24.2,6.6814,0.0,0.7107,0.0,0.0,0.2169,0.0,0.0,0.0413,1.298,5,0.0413,0.9587,0.8333,0.9011,0.031,0.969,0.8899,0.0,0.0,26.0
1348,82,1,13.68,2,13.68,9.4345,0.1301,0.0,0.0,0.8699,0.0,0.0,0.0,0.0,0.3866,2,0.1301,0.0,0.0,0.0,0.1301,0.8699,0.8256,0.0,0.0,26.0
1349,78,2,50.64,3,25.32,11.0447,0.2022,0.0,0.0,0.0,0.0,0.0494,0.0,0.0,0.6886,3,0.2022,0.0494,0.3333,0.1797,0.2516,0.0,0.5284,0.0,0.0,26.0
1350,80,2,19.31,4,9.655,7.4326,0.2015,0.0,0.5904,0.0,0.0,0.0,0.0,0.0,1.3698,4,0.4096,0.2952,0.25,0.2744,0.2952,0.2082,0.4554,0.0,0.0,26.0
1351,81,1,204.4,10,204.4,15.7231,0.0,0.1331,0.4848,0.0484,0.3337,0.0,0.0,0.0,1.8242,10,0.0,0.7931,0.5,0.6585,0.0837,0.3987,0.6643,0.0,0.0,26.0
1352,72,2,145.28,19,72.64,7.9085,0.7584,0.0,0.1886,0.053,0.0,0.0,0.0,0.0,1.8167,12,0.7584,0.031,0.0526,0.0409,0.0931,0.7067,0.7866,0.0,8.0,9.0
1353,68,2,190.2,8,95.1,23.775,0.0,0.4148,0.0,0.0,0.0,0.0,0.0,0.0,1.5297,7,0.0,0.3822,0.375,0.3789,0.0326,0.275,0.6475,0.0,5.2308,13.0
1354,43,5,268.1,39,53.62,8.602,0.6071,0.0317,0.0254,0.075,0.0,0.0,0.2049,0.0,2.074,12,0.812,0.0123,0.0256,0.0184,0.1354,0.546,0.6673,0.0,3.3947,13.4583
1355,60,2,52.56,11,26.28,10.9797,0.2481,0.6511,0.1008,0.0,0.0,0.0,0.0,0.0,1.8056,7,0.2481,0.3349,0.3636,0.3481,0.1558,0.7009,0.7697,0.0,2.8571,21.0
1356,81,1,54.63,7,54.63,8.9719,0.4142,0.4759,0.0,0.0,0.0,0.0,0.0,0.0,1.8202,7,0.4142,0.108,0.1429,0.124,0.0401,0.119,0.5606,0.0,0.0,26.0
1357,8,2,406.37,10,203.185,13.3499,0.0947,0.5409,0.05,0.3145,0.0,0.0,0.0,0.0,1.6844,9,0.0947,0.5207,0.6,0.5571,0.0216,0.5692,0.7461,0.0,0.0,26.0
1358,81,1,52.95,6,52.95,9.5165,0.4958,0.0,0.0,0.3362,0.0,0.0,0.0,0.0,1.2412,4,0.4958,0.0,0.0,0.0,0.085,0.3534,0.655,0.0,0.0,26.0
1359,81,1,175.48,12,175.48,18.2887,0.0535,0.0,0.0,0.5573,0.0,0.0,0.3892,0.0,1.8238,9,0.3008,0.2416,0.1667,0.2072,0.1779,0.768,0.7834,0.0,0.0,26.0
1360,81,1,71.3,9,71.3,9.4537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7528,7,0.0,0.3156,0.3333,0.3237,0.1346,0.6171,0.7061,0.0,0.0,26.0
1361,81,1,6.9,2,6.9,3.45,0.0,0.0,0.2899,0.0,0.0,0.7101,0.0,0.0,0.602,2,0.0,0.0,0.0,0.0,0.2899,0.7101,0.5904,0.0,0.0,26.0
1362,81,1,72.19,5,72.19,22.7872,0.0594,0.0,0.0,0.9406,0.0,0.0,0.0,0.0,0.6784,5,0.0594,0.9406,0.4,0.6925,0.019,0.9406,0.935,0.0,0.0,26.0
1363,52,4,532.43,20,133.1075,26.8823,0.1353,0.1315,0.1281,0.016,0.0,0.3719,0.0,0.0,2.083,15,0.1353,0.4393,0.5,0.4672,0.0657,0.4857,0.6898,0.0,19.8095,4.3333
1364,81,1,28.29,5,28.29,7.8192,0.2683,0.0,0.0,0.7317,0.0,0.0,0.0,0.0,1.318,5,0.2683,0.3818,0.2,0.2983,0.0756,0.3818,0.6255,0.0,0.0,26.0
1365,19,3,230.36,28,76.7867,6.3171,0.0165,0.4015,0.0,0.1858,0.0642,0.2605,0.0519,0.0,2.5859,21,0.0684,0.221,0.1429,0.1851,0.1489,0.5878,0.6738,0.0,19.0,1.0
1366,81,1,17.8,3,17.8,5.9333,0.0,0.3933,0.0,0.6067,0.0,0.0,0.0,0.0,0.9265,3,0.0,0.6067,0.3333,0.4812,0.1404,0.6067,0.6361,0.0,0.0,26.0
1367,35,2,67.27,4,33.635,19.6237,0.0,0.1259,0.1174,0.5798,0.0,0.1769,0.0,0.0,1.1349,4,0.0,0.5798,0.25,0.4284,0.1259,0.8741,0.6336,0.0,0.0,26.0
1368,0,5,168.17,13,33.634,10.0918,0.0,0.2038,0.0,0.3586,0.2182,0.0892,0.0,0.0,2.0747,9,0.0,0.3728,0.3846,0.3782,0.2194,0.7158,0.6517,0.0,5.9,34.5
1369,81,1,2.58,2,2.58,3.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.6589,0.3411,0.381,0.0,0.0,26.0
1370,81,1,57.73,8,57.73,7.0765,0.0,0.3049,0.0,0.5583,0.0,0.1368,0.0,0.0,1.719,7,0.0,0.0,0.0,0.0,0.1507,0.3603,0.6134,0.0,0.0,26.0
1371,72,3,243.11,18,81.0367,13.268,0.0642,0.0572,0.3176,0.0531,0.0757,0.1024,0.3217,0.0082,2.1783,15,0.3941,0.1357,0.2778,0.2009,0.0617,0.6541,0.7685,0.0,0.0,26.0
1372,37,3,166.66,8,55.5533,7.2616,0.6523,0.0584,0.1404,0.0,0.0,0.1488,0.0,0.0,1.2285,7,0.6523,0.0584,0.125,0.089,0.1535,0.8465,0.8542,0.0,5.6667,12.0
1373,80,1,152.6,10,152.6,15.26,0.0,0.3952,0.0,0.0,0.6048,0.0,0.0,0.0,2.0288,9,0.0,0.078,0.1,0.0881,0.1599,0.5603,0.6553,0.0,0.0,26.0
1374,57,2,368.3,24,184.15,10.5229,0.0,0.278,0.0,0.3242,0.2658,0.0508,0.0,0.0,2.7367,23,0.0,0.2856,0.1667,0.231,0.0578,0.7326,0.7594,0.0,0.0,26.0
1375,80,1,165.4,7,165.4,23.6286,0.0,0.6342,0.0,0.0,0.2146,0.0,0.0,0.0,1.4632,7,0.0,0.6747,0.5714,0.6273,0.0,0.9172,0.818,0.0,0.0,26.0
1376,78,2,339.3,5,169.65,21.2062,0.0,0.0,0.2013,0.0,0.0,0.0,0.0,0.0,1.2585,4,0.0,0.4064,0.6,0.4953,0.1132,0.8868,0.8229,0.0,39.0,2.0
1377,80,1,24.8,3,24.8,40.3909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3416,2,0.0,0.5165,0.3333,0.4324,0.0,1.0,0.8226,0.0,0.0,26.0
1378,60,2,61.91,8,30.955,10.7371,0.1856,0.2891,0.3311,0.0,0.0,0.0,0.0649,0.0,1.8806,8,0.2505,0.2891,0.125,0.2138,0.2423,0.529,0.6302,0.0,0.0,26.0
1379,80,1,38.21,8,38.21,6.2516,0.0796,0.7556,0.1649,0.0,0.0,0.0,0.0,0.0,1.6243,6,0.0796,0.0437,0.125,0.081,0.9563,0.0437,0.1583,0.0,0.0,26.0
1380,80,1,42.4,7,42.4,6.0571,0.0,0.4835,0.1392,0.2193,0.158,0.0,0.0,0.0,1.8871,7,0.0,0.1769,0.1429,0.1613,0.191,0.1392,0.4936,0.0,0.0,26.0
1381,80,1,260.0,5,260.0,11.3043,0.0,0.0,0.0,0.0,0.1231,0.8538,0.0,0.0,0.6088,5,0.0,0.0,0.0,0.0,0.0588,0.9104,0.7114,0.0,0.0,26.0
1382,80,1,47.04,4,47.04,13.4477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0019,4,1.0,0.0,0.0,0.0,0.0,1.0,0.7507,0.0,0.0,26.0
1383,80,1,47.1,3,47.1,15.7,0.0,0.0,0.3376,0.0,0.0,0.0,0.0,0.0,0.6394,2,0.0,0.0,0.0,0.0,0.6624,0.3376,0.4265,0.0,0.0,26.0
1384,80,1,126.72,8,126.72,9.4978,0.6615,0.0,0.0,0.0,0.086,0.0,0.0,0.0,1.826,8,0.6615,0.2833,0.25,0.268,0.0552,0.5578,0.7133,0.0,0.0,26.0
1385,80,1,2475.4,10,2475.4,27.5044,0.0,0.0182,0.2592,0.4262,0.0,0.267,0.0,0.0,1.8591,9,0.0,0.6256,0.6,0.6138,0.0776,0.5809,0.7723,0.0909,0.0,26.0
